Group;Group Name;Name;Date;Time;Latitude;Longitude;Altitude;Alarm
K;AT-Burgenland-GP;OE4XSB;02.09.2025;13:03:40;47,87544358135784;16,475900647888768;482;OFF
K;AT-Burgenland-GP;OE4XSB;02.09.2025;13:03:40;47,87544358135784;16,475900647888768;482;OFF
K;AT-Burgenland-GP;OE4XSB;02.09.2025;13:03:40;47,87544358135784;16,475900647888768;482;OFF
K;AT-Burgenland-GP;OE4XSB;02.09.2025;13:03:40;47,87544358135784;16,475900647888768;482;OFF
K;AT-Burgenland-GP;OE4XUB;02.09.2025;13:03:40;47,659535;16,390592;605;OFF
K;AT-Burgenland-GP;OE4XUB;02.09.2025;13:03:40;47,659535;16,390592;605;OFF
