Group,Group Name,Name,Date,Time,Latitude,Longitude,Altitude,Alarm
Y,SOTA-SK,Holica,09/04/2025,00:00:00,49.4081,20.4466,,OFF
Y,SOTA-SK,Holica,09/04/2025,00:00:00,49.171,19.359,,OFF
Y,SOTA-SK,Holicka,09/04/2025,00:00:00,48.7123,21.083,,OFF
Y,SOTA-SK,Homolka,09/04/2025,00:00:00,48.9568,18.6008,,OFF
Y,SOTA-SK,Homolka,09/04/2025,00:00:00,48.9094,19.8627,,OFF
Y,SOTA-SK,Horenovo,09/04/2025,00:00:00,48.7866,18.7848,,OFF
Y,SOTA-SK,Horny vrch,09/04/2025,00:00:00,48.6259,20.7842,,OFF
Y,SOTA-SK,Hradiste,09/04/2025,00:00:00,48.8293,19.2975,,OFF
Y,SOTA-SK,Hradiste,09/04/2025,00:00:00,49.1767,18.5326,,OFF
Y,SOTA-SK,Hradova,09/04/2025,00:00:00,48.6819,19.9237,,OFF
Y,SOTA-SK,Hrb,09/04/2025,00:00:00,48.9775,21.78,,OFF
Y,SOTA-SK,Hruba Bucina,09/04/2025,00:00:00,49.4874,19.2315,,OFF
Y,SOTA-SK,Hruba Kecka,09/04/2025,00:00:00,48.9839,18.5132,,OFF
Y,SOTA-SK,Hruby vrch,09/04/2025,00:00:00,49.1708,20.0267,,OFF
Y,SOTA-SK,Hrcova kecka,09/04/2025,00:00:00,49.2449,19.1872,,OFF
Y,SOTA-SK,Humenska,09/04/2025,00:00:00,48.9113,21.948,,OFF
Y,SOTA-SK,Horka,09/04/2025,00:00:00,48.8277,20.0595,,OFF
Y,SOTA-SK,Hyrova,09/04/2025,00:00:00,49.0473,19.2793,,OFF
Y,SOTA-SK,Inovec,09/04/2025,00:00:00,48.7748,18.0412,,OFF
Y,SOTA-SK,Jakubina,09/04/2025,00:00:00,49.1931,19.801,,OFF
Y,SOTA-SK,Jasenina,09/04/2025,00:00:00,48.5472,19.7335,,OFF
Y,SOTA-SK,Jasenovsky vrch,09/04/2025,00:00:00,48.8708,22.2521,,OFF
Y,SOTA-SK,Jastrabska skala,09/04/2025,00:00:00,48.6398,18.9164,,OFF
Y,SOTA-SK,Javorie,09/04/2025,00:00:00,48.4416,19.29,,OFF
Y,SOTA-SK,Javorina,09/04/2025,00:00:00,49.4473,21.2637,,OFF
Y,SOTA-SK,Javorina,09/04/2025,00:00:00,48.9694,18.4305,,OFF
Y,SOTA-SK,Javorinka,09/04/2025,00:00:00,49.1325,20.7537,,OFF
Y,SOTA-SK,Javorinka,09/04/2025,00:00:00,48.9344,18.4477,,OFF
Y,SOTA-SK,Javorovy vrch,09/04/2025,00:00:00,48.554,17.4132,,OFF
Y,SOTA-SK,Javorske,09/04/2025,00:00:00,49.4524,18.8634,,OFF
Y,SOTA-SK,Jedlina,09/04/2025,00:00:00,49.3476,21.3077,,OFF
